EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
968077,METROPOLITAN MIAMI-DADE (ZONE), ,07/06/2021,100,Tropical Depression, , ,0,0,0,0,FL,EST-5, ,160167,Z,74,MFL,0,0,Mesonet, , , , , , , , ,07/06/2021,1900, , , , ,"As TS Elsa moved westward near the FL Straits and then northward once in the eastern Gulf of Mexico, outer rain bands produced maximum sustained winds generally between 25-35 mph. An earlier rain band moved across metro Miami-Dade County, with peak wind gusts of 40 mph/35 knots recorded by the mesonet at UM Health System. Overall wind impacts were minor.","A low pressure system, turned tropical disturbance, moving across the central tropical Atlantic formed into Tropical Storm Elsa on July 1st. Tropical Storm Elsa gradually continued westward over the next few days before turning northwestward and towards the FL peninsula on July 4th and 5th. The center passed well to the west of South FL, in the eastern Gulf of Mexico, during the day of July 6th, with a minimum central pressure of 1000 mb and maximum sustained winds of 70 mph. For the most part, as Tropical Storm Elsa continued northward and towards the FL Panhandle, it maintained tropical storm intensity, though briefly achieved weak hurricane status late July 6th before decreasing back to tropical storm intensity early July 7th . Lowest surface pressure recorded over South Florida Atlantic Coast was 1012.4 at Naples Municipal Airport and maximum sustained winds of 37 mph over land at University of Miami Health System on July 6th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 39 to 49 mph.||Although the effects from Tropical Storm Elsa were generally minor for wind and rainfall, wind gusts of tropical storm force were measured across coastal/metro locations of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall amounts ranged from around 3.0 inches to almost 5 inches across Glades and Collier counties. A peak storm surge of 2.10 feet was observed at Naples Pier.",166
968065,COASTAL MIAMI-DADE COUNTY (ZONE), ,07/06/2021,100,Tropical Depression, , ,0,0,0,0,FL,EST-5, ,160167,Z,173,MFL,0,0,Mesonet, , , , , , , , ,07/06/2021,1900, , , , ,"As TS Elsa moved westward near the FL Straits and then northward once in the eastern Gulf of Mexico, outer rain bands produced maximum sustained winds generally between 25-35 mph. An earlier rain band moved across coastal Miami-Dade County, with peak wind gusts of 46 mph/40 knots recorded by the mesonet (XTKY) at Turkey Point. Overall wind impacts were minor.","A low pressure system, turned tropical disturbance, moving across the central tropical Atlantic formed into Tropical Storm Elsa on July 1st. Tropical Storm Elsa gradually continued westward over the next few days before turning northwestward and towards the FL peninsula on July 4th and 5th. The center passed well to the west of South FL, in the eastern Gulf of Mexico, during the day of July 6th, with a minimum central pressure of 1000 mb and maximum sustained winds of 70 mph. For the most part, as Tropical Storm Elsa continued northward and towards the FL Panhandle, it maintained tropical storm intensity, though briefly achieved weak hurricane status late July 6th before decreasing back to tropical storm intensity early July 7th . Lowest surface pressure recorded over South Florida Atlantic Coast was 1012.4 at Naples Municipal Airport and maximum sustained winds of 37 mph over land at University of Miami Health System on July 6th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 39 to 49 mph.||Although the effects from Tropical Storm Elsa were generally minor for wind and rainfall, wind gusts of tropical storm force were measured across coastal/metro locations of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall amounts ranged from around 3.0 inches to almost 5 inches across Glades and Collier counties. A peak storm surge of 2.10 feet was observed at Naples Pier.",167
975125,MIAMI-DADE CO.,MIAMI BEACH,07/12/2021,1200,Flash Flood, , ,0,0,0,0,FL,EST-5, ,160232,C,86,MFL,0,0,Public,Heavy Rain, , ,1,N,1,ENE,INDIAN CREEK,07/12/2021,1630,25.812,-80.1218,25.8735,-80.1206,"Various reports of flooding in Miami Beach reported via an off duty NWS meteorologist and the public via social media. Water was reported to exceed curbs on Collins Avenue, significant street flooding occurring with water above curbs and halfway up vehicle tires, reports of water entering buildings at Collins Avenue and 41st Street, and water halfway up vehicle tires near 86th Street and Harding Avenue.","An upper level low pressure area with very cold temperatures aloft moved towards South FL today through the day. This along with strong daytime heating and high atmospheric moisture led to rounds of strong to severe showers and thunderstorms areawide. Strong wind gusts, flooding, and hazardous marine conditions were the main impacts across the South FL local waters.",168
970697,MIAMI-DADE CO.,HIALEAH GARDENS,07/27/2021,1400,Flood, , ,0,0,0,0,FL,EST-5, ,160248,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,NNE,2,WSW,(OPF)OPA LOCKA ARPT,07/27/2021,1600,25.8749,-80.3122,25.8819,-80.3108,"A member of the public reported via social media street flooding, with water covering all lanes except the center turn late on W 12 Avenue between 60th and 68th Streets in Hialeah.","Surface high pressure over the southern tip of South FL prompted light low-level westerly flow across the region while a mid-upper level low pressure area moved westward across the FL Straits. This allowed for plenty of moisture to plague the area. Heavy rainfall and rounds of repeated showers and thunderstorms produced flooding across sections of Miami-Dade County.",169
980838,MIAMI-DADE CO.,MIAMI BEACH,08/12/2021,2150,Flash Flood, , ,0,0,1000,0,FL,EST-5, ,162474,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,N,1,N,MIAMI BEACH,08/12/2021,2350,25.811,-80.1224,25.8128,-80.1219,"Very heavy rainfall caused water to encroach on business entrances in the Mid Beach area of Miami Beach near 40 Street and Collins Avenue. Business owners placed sandbags at entrances to prevent additional water from entering buildings. Water was at least as deep as the bumpers of vehicles. ||Rain gauges in the general area measured around 3 inches of rain which fell in a short period of time.","High moisture levels associated with increasing east winds due in part to Tropical Storm Fred near the NE coast of Cuba led to heavy showers moving onshore the SE coast of Florida, causing localized flooding.",170
984286,MIAMI-DADE CO.,WEST MIAMI,09/02/2021,1300,Flood, , ,0,0,0,0,FL,EST-5, ,162999,C,86,MFL,0,0,Public,Heavy Rain, , ,2,ENE,2,WNW,MIAMI,09/02/2021,1500,25.7847,-80.2354,25.7833,-80.2293,"Multiple reports of flooding via members of the public and Florida 511. Video reports via social media of water covering the right lane of NW 27 Avenue, just north of Flagler Street. Water extended past the curb and covered the adjacent sidewalk and a bus stop. Also, reports of flooding on SR 836 westbound blocking two right lanes. Rainfall observations from the general area indicated about 3 inches of rain.","The combination of high pressure sinking southward and Tropical Depression Ida moving across the NE United States allowed for a mid-level trough and deep moisture to sink southward across the region. This prompted light S to SW flow, which pushed the Gulf Sea Breeze inland and towards the east coast while the Atlantic Sea Breeze pinned along the east coast. With adequate moisture and shear, strong storms developed, especially in areas where the sea breezes collided. Heavy rain and flooding were the main hazards.",171
984287,MIAMI-DADE CO.,MIAMI BEACH,09/02/2021,1300,Flood, , ,0,0,0,0,FL,EST-5, ,162999,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,N,1,N,MIAMI BEACH,09/02/2021,1500,25.8172,-80.1234,25.8166,-80.1206,"Reports of flooding via social media of flooding near the intersection of Collins Avenue and 40th Street. Rainfall observations from the general area indicated about 1-3 inches of rain.","The combination of high pressure sinking southward and Tropical Depression Ida moving across the NE United States allowed for a mid-level trough and deep moisture to sink southward across the region. This prompted light S to SW flow, which pushed the Gulf Sea Breeze inland and towards the east coast while the Atlantic Sea Breeze pinned along the east coast. With adequate moisture and shear, strong storms developed, especially in areas where the sea breezes collided. Heavy rain and flooding were the main hazards.",172
985586,MIAMI-DADE CO.,MIAMI,09/02/2021,1400,Flash Flood, , ,0,0,0,0,FL,EST-5, ,162999,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,NNE,1,SSE,MIAMI,09/02/2021,1700,25.7816,-80.1923,25.7634,-80.1966,"Multiple reports of flooding via members of the public and an off duty NWS meteorologist. Video reports were received via social media of street flooding in Downtown Miami and Brickell. Water was fairly deep in the right two lanes of Biscayne Boulevard southbound and water almost halfway up vehicle tires in a parking lot north of the Freedom Tower. Also, reports were received of standing water at knee level (around 1-2 feet deep) near Mary Brickell Village and adjacent locations, causing vehicles to stall and become stranded, as well as water encroaching on businesses.   Sandbags had to be used to keep water from entering.  ||Rainfall observations from the general area indicated about 3 inches of rain.","The combination of high pressure sinking southward and Tropical Depression Ida moving across the NE United States allowed for a mid-level trough and deep moisture to sink southward across the region. This prompted light S to SW flow, which pushed the Gulf Sea Breeze inland and towards the east coast while the Atlantic Sea Breeze pinned along the east coast. With adequate moisture and shear, strong storms developed, especially in areas where the sea breezes collided. Heavy rain and flooding were the main hazards.",173
984803,MIAMI-DADE CO.,MIAMI NEW TAMIAMI AR,09/17/2021,1745,Flood, , ,0,0,0,0,FL,EST-5, ,163010,C,86,MFL,0,0,Social Media,Heavy Rain, , ,3,NNW,3,NNW,MIAMI NEW TAMIAMI AR,09/17/2021,1945,25.6885,-80.4505,25.6922,-80.4509,"Members of the public reported via social media flooding on roads in the West Kendall area around SW 157th Avenue and SW 80th Street.","High pressure across the region promoted light S to SW flow. With ample moisture in place, scattered to numerous showers and storms were able to develop along both the Gulf and Atlantic sea breezes and push towards the east coast metro areas. Heavy rain and flooding were the main hazards.",174
984804,MIAMI-DADE CO.,BAL HARBOUR,09/22/2021,700,Flood, , ,0,0,0,0,FL,EST-5, ,163011,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,0,ENE,1,ENE,BAL HARBOUR,09/22/2021,900,25.8832,-80.1245,25.8833,-80.121,"Broadcast media relayed a video via social media that showed flooding with water covering Harding Avenue in Surfside from a heavy thunderstorm. Rainfall measurements in the area were around 1 inch which fell in less than an hour.","A mid-level trough over the Great Lakes region of the U.S. continued to slide eastward as an associated frontal boundary at the surface approached the FL panhandle. With deep southerly to southwesterly flow in place, rich moisture continued to advect into South Florida. This allowed for scattered to numerous showers and thunderstorms to develop across interior sections before pushing towards the east coast. Storm organization was multi-cellular with numerous outflow boundaries emanating from the sea breeze boundary collisions. Several days of heavy rainfall led to already saturated soils. Multiple reports of flooding were received across South Florida.",175
